stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2629,Schuster,,45.74994,24.198064,https://tursib.ro/statii/2629,0,
2630,Stejarului,,45.750066,24.198054,https://tursib.ro/statii/2630,0,
2631,Sadu Moara,,45.669829553129,24.178022146225,https://tursib.ro/statii/2631,0,
2632,Sadu Piata,,45.672082424015,24.181791990995,https://tursib.ro/statii/2632,0,
2633,Sadu Str. Caminului,,45.672096480745,24.181235432625,https://tursib.ro/statii/2633,0,
2634,Sadu 1,,45.673886342186,24.181172400713,https://tursib.ro/statii/2634,0,
2635,Sadu 2,,45.673784,24.18114,https://tursib.ro/statii/2635,0,
2636,Tocile Tineretului 1,,45.680695726353,24.162898510695,https://tursib.ro/statii/2636,0,
2637,Tocile Tineretului 2,,45.681434054802,24.161896705627,https://tursib.ro/statii/2637,0,
2638,Tocile Str. Liliacului,,45.688010182486,24.155010133982,https://tursib.ro/statii/2638,0,
2639,Tocile Troita,,45.688921,24.153503,https://tursib.ro/statii/2639,0,
2640,Tocile Str. Dealul Viilor,,45.697279,24.153307,https://tursib.ro/statii/2640,0,
2641,Tocile Parc,,45.696496,24.153293,https://tursib.ro/statii/2641,0,
2642,Str. Cetatii 1,,45.70905814858,24.153131246567,https://tursib.ro/statii/2642,0,
2643,Cisnadie Stadion,,45.710028350154,24.152329266071,https://tursib.ro/statii/2643,0,
2644,Str. Unirii 1,,45.712339534707,24.153501391411,https://tursib.ro/statii/2644,0,
2645,Str. Unirii 2,,45.712338,24.153286,https://tursib.ro/statii/2645,0,
2646,Str. Targului 1,,45.714744263853,24.156257361174,https://tursib.ro/statii/2646,0,
2647,Str. Târgului 2,,45.71512,24.155711,https://tursib.ro/statii/2647,0,
2648,Str. Selimbarului 1,,45.719018770292,24.158749133349,https://tursib.ro/statii/2648,0,
2649,Str. Selimbarului 2,,45.719201,24.15886,https://tursib.ro/statii/2649,0,
2650,Swoboda 1,,45.724757237461,24.168486893177,https://tursib.ro/statii/2650,0,
2651,Swoboda 2,,45.725027,24.168498,https://tursib.ro/statii/2651,0,
2652,Soma 1,,45.732092,24.177721,https://tursib.ro/statii/2652,0,
2653,Soma 2,,45.732484,24.177875,https://tursib.ro/statii/2653,0,
2654,Str. Cetatii 2,,45.712317996556,24.151383787394,https://tursib.ro/statii/2654,0,
